times,seller_id,revenue,unit_sold,total_order,cost,total_usage,total_buyer,coupon_code,coupon_name,coupon_id,active_from,active_to,coupon_type,total_coupon,coupon_status
2021-09-28T00:00:00,1,161032,17,1,43346,5,1,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-28T00:00:00,875,6111,11,1,77428,1,1,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-28T00:00:00,22441,19594,8,6,80734,6,6,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-28T00:00:00,1,478843,2,2,39673,5,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-28T00:00:00,875,101547,9,1,72497,1,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-28T00:00:00,22441,23326,4,5,42250,9,3,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-28T00:00:00,1,468610,13,2,95832,5,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-28T00:00:00,875,402085,11,1,74105,1,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-28T00:00:00,22441,22139,17,2,45318,4,2,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-28T00:00:00,1,272925,3,1,45824,1,1,Q1B2JXXT1U,Is McCormick from potential energy in,877077,2021-09-25,2021-10-06,2,131,0
2021-09-28T00:00:00,875,158742,11,1,31464,3,1,Q1B2JXXT1U,Is McCormick from potential energy in,877077,2021-09-25,2021-10-06,2,131,0
2021-09-28T00:00:00,22441,518932,15,4,39607,8,2,Q1B2JXXT1U,Is McCormick from potential energy in,877077,2021-09-25,2021-10-06,2,131,0
2021-09-28T00:00:00,1,219677,18,1,21419,1,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-28T00:00:00,875,557377,17,2,26114,2,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-28T00:00:00,22441,265018,4,3,19691,3,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-28T00:00:00,1,121290,5,1,48017,2,1,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-28T00:00:00,875,341710,19,2,83922,2,2,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-28T00:00:00,22441,485832,6,3,66209,5,3,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-28T00:00:00,1,103077,19,5,73827,5,1,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-28T00:00:00,875,511916,7,2,98890,9,2,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-28T00:00:00,22441,354094,15,3,58251,6,2,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-28T00:00:00,1,339678,2,1,11853,8,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-28T00:00:00,875,189762,16,2,15324,6,2,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-28T00:00:00,22441,134183,11,2,92213,5,2,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-28T00:00:00,1,14827,15,2,96912,4,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-28T00:00:00,875,475537,4,1,15541,1,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-28T00:00:00,22441,568291,17,8,86876,8,3,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-28T00:00:00,1,455960,13,5,76768,6,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-28T00:00:00,875,225976,16,3,76866,5,3,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-28T00:00:00,22441,235188,3,4,45367,8,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-28T00:00:00,1,574692,12,2,14518,2,1,9YDZBFK0SI,Jabor. Rocha's Congress New York and Philadelphia. These early newspapers followed the industrial exports,2066532,2021-09-22,2021-09-28,2,477,0
2021-09-28T00:00:00,875,513857,18,5,17953,7,5,9YDZBFK0SI,Jabor. Rocha's Congress New York and Philadelphia. These early newspapers followed the industrial exports,2066532,2021-09-22,2021-09-28,2,477,0
2021-09-28T00:00:00,22441,233638,16,2,40910,8,2,9YDZBFK0SI,Jabor. Rocha's Congress New York and Philadelphia. These early newspapers followed the industrial exports,2066532,2021-09-22,2021-09-28,2,477,0
2021-09-28T00:00:00,1,49947,13,2,60173,9,2,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-28T00:00:00,875,349533,1,7,15575,9,7,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-28T00:00:00,22441,231725,3,9,20093,9,1,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-28T00:00:00,1,375293,2,3,70471,6,2,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-28T00:00:00,875,343766,14,4,21986,7,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-28T00:00:00,22441,365662,7,3,98300,3,3,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-28T00:00:00,1,464345,4,5,44397,5,5,3AL5QCNQF2,"Waterfront, hosted by lighter particles, so these accelerators are also not law-trained. But very early",2573548,2021-09-21,2021-10-02,1,207,0
2021-09-28T00:00:00,875,171188,9,1,49764,4,1,3AL5QCNQF2,"Waterfront, hosted by lighter particles, so these accelerators are also not law-trained. But very early",2573548,2021-09-21,2021-10-02,1,207,0
2021-09-28T00:00:00,1,313968,2,2,45746,2,2,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-28T00:00:00,875,442247,10,1,41588,7,1,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-28T00:00:00,22441,225869,8,9,99467,9,1,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-28T00:00:00,1,463103,5,1,12146,2,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-28T00:00:00,875,429672,4,3,23870,3,3,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-28T00:00:00,22441,398413,18,6,67610,7,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-28T00:00:00,1,571873,12,3,61650,4,1,THLPYLKKLW,"The Earth's the rivers and lakes. Work commenced in 1817, and the Antarctic Treaty",3489996,2021-09-21,2021-10-13,2,203,0
2021-09-28T00:00:00,875,8068,2,3,67934,5,2,THLPYLKKLW,"The Earth's the rivers and lakes. Work commenced in 1817, and the Antarctic Treaty",3489996,2021-09-21,2021-10-13,2,203,0
2021-09-28T00:00:00,1,276874,10,1,46612,5,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-28T00:00:00,875,66294,9,1,87273,3,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-28T00:00:00,22441,444762,7,9,25682,9,6,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-29T00:00:00,1,519226,14,3,13724,3,1,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-09-29T00:00:00,875,197181,2,8,24271,8,8,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-09-29T00:00:00,22441,419807,11,6,65726,7,2,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-09-29T00:00:00,1,16752,15,3,25396,4,1,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-29T00:00:00,875,597809,9,1,97345,1,1,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-29T00:00:00,22441,237602,16,4,25093,5,2,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-29T00:00:00,1,455101,17,6,37358,8,6,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-29T00:00:00,875,569012,19,5,88831,8,4,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-29T00:00:00,22441,449507,8,1,66477,1,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-29T00:00:00,1,311101,2,3,19815,5,3,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-29T00:00:00,875,198641,9,2,75078,3,2,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-29T00:00:00,22441,563940,16,1,56237,3,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-29T00:00:00,1,312144,14,3,48776,3,1,Q1B2JXXT1U,Is McCormick from potential energy in,877077,2021-09-25,2021-10-06,2,131,0
2021-09-29T00:00:00,875,357754,10,1,61907,5,1,Q1B2JXXT1U,Is McCormick from potential energy in,877077,2021-09-25,2021-10-06,2,131,0
2021-09-29T00:00:00,22441,324101,4,4,26991,5,1,Q1B2JXXT1U,Is McCormick from potential energy in,877077,2021-09-25,2021-10-06,2,131,0
2021-09-29T00:00:00,1,209009,16,3,53539,5,2,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-29T00:00:00,875,572399,12,7,23972,9,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-29T00:00:00,22441,179777,2,2,15093,2,2,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-29T00:00:00,1,458803,1,1,57847,7,1,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-29T00:00:00,875,352938,18,4,56662,4,1,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-29T00:00:00,22441,479319,15,2,70497,2,2,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-29T00:00:00,1,251325,14,2,99578,2,2,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-29T00:00:00,875,582751,11,2,83088,4,2,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-29T00:00:00,22441,429503,5,5,82049,6,3,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-29T00:00:00,1,51751,15,3,74317,7,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-29T00:00:00,875,161125,5,8,75338,8,2,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-29T00:00:00,22441,481259,9,2,27917,3,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-29T00:00:00,1,207791,8,8,71152,9,5,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-29T00:00:00,875,128428,2,1,91502,8,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-29T00:00:00,22441,546560,15,3,44426,5,3,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-29T00:00:00,1,303188,6,5,47369,5,5,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-29T00:00:00,875,152618,11,3,37876,7,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-29T00:00:00,22441,116886,9,2,57078,2,2,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-29T00:00:00,1,505515,2,1,13597,1,1,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-29T00:00:00,875,56256,14,1,83928,1,1,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-29T00:00:00,22441,105114,13,8,93769,8,5,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-29T00:00:00,1,378732,14,2,36581,4,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-29T00:00:00,875,451813,6,1,13138,4,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-29T00:00:00,22441,15605,16,4,18588,4,4,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-29T00:00:00,1,287987,12,6,78679,6,3,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-29T00:00:00,875,559723,7,3,74059,3,1,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-29T00:00:00,22441,438776,2,2,34628,2,2,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-29T00:00:00,1,229265,2,1,82223,3,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-29T00:00:00,875,310241,12,1,72976,6,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-29T00:00:00,22441,26678,4,1,37734,1,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-29T00:00:00,1,475272,19,1,43148,2,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-29T00:00:00,875,488246,3,1,76203,1,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-29T00:00:00,22441,556310,9,2,94108,6,2,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-30T00:00:00,1,537298,14,4,81193,9,4,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-09-30T00:00:00,875,118206,19,3,11413,9,1,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-09-30T00:00:00,22441,14536,14,4,20389,4,4,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-09-30T00:00:00,1,80457,19,2,28989,2,2,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-30T00:00:00,875,204401,13,5,64179,5,2,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-30T00:00:00,22441,520196,11,2,62253,3,2,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-09-30T00:00:00,1,301824,16,4,99104,4,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-30T00:00:00,875,206508,6,4,69008,4,4,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-30T00:00:00,22441,150497,16,3,91800,9,3,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-09-30T00:00:00,1,349379,18,6,91289,9,3,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-30T00:00:00,875,83177,8,3,65960,8,3,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-30T00:00:00,22441,494817,12,7,36601,7,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
2021-09-30T00:00:00,1,579950,3,1,30408,3,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-30T00:00:00,875,144369,15,2,60086,3,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-30T00:00:00,22441,518199,15,1,63629,6,1,H145GC8CSZ,"South-central Montana, and Buddhas Separation Act of the Senate and has Danish citizenship. The remaining",908657,2021-09-26,2021-10-11,3,447,0
2021-09-30T00:00:00,1,356698,3,1,20357,7,1,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-30T00:00:00,875,270860,5,2,91690,4,1,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-30T00:00:00,22441,365060,13,4,64979,8,2,T2XYDX35EN,(which the the large and heavy rail. Notwithstanding heavy automotive usage in Atlanta.,1069741,2021-09-18,2021-10-16,3,363,0
2021-09-30T00:00:00,1,119769,17,3,53704,6,1,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-30T00:00:00,875,427974,13,2,61932,9,2,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-30T00:00:00,22441,407187,2,5,63606,6,5,NL8Q96ECSP,On Canada's name Dennis is over-represented,1276603,2021-09-27,2021-10-10,3,181,0
2021-09-30T00:00:00,1,497080,3,4,31630,6,4,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-30T00:00:00,875,359212,1,6,21285,9,6,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-30T00:00:00,22441,527951,19,1,22612,1,1,3VWM7SURIK,"Models can (The Tin Drum) in 1979, to Nirgendwo in Afrika (Nowhere in",1295351,2021-09-25,2021-10-19,1,271,1
2021-09-30T00:00:00,1,589600,6,5,41404,8,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-30T00:00:00,875,150399,3,5,56552,9,3,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-30T00:00:00,22441,362485,10,2,37223,4,1,6Z6MWXH6YP,"Blog, make Mustangs, Great Falls are major factors in potentially sparing thousands of Muslims (especially",1301605,2021-09-19,2021-10-10,2,356,0
2021-09-30T00:00:00,1,299461,18,1,90232,3,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-30T00:00:00,875,246325,8,6,28357,6,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-30T00:00:00,22441,30487,9,1,10728,1,1,QPRSM6GMGH,"Finest, is network (SAN) is a part of Tampa campus?",2031173,2021-09-24,2021-10-21,2,261,1
2021-09-30T00:00:00,1,270620,10,4,82086,7,4,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-30T00:00:00,875,319569,3,1,32756,3,1,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-30T00:00:00,22441,369763,7,2,96009,3,2,8JYQTT8WSL,At Les Futurist creations have graced cities worldwide: Pelli's 1980s throwbacks to the,2244378,2021-09-20,2021-10-19,2,342,1
2021-09-30T00:00:00,1,236930,18,2,74163,3,2,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-30T00:00:00,875,539743,12,2,83871,3,1,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-30T00:00:00,22441,100574,2,5,15139,8,4,SKJQD9LUOX,"Movement. During trillion, both ranking first nationally by a panel of styles",2329078,2021-09-26,2021-10-07,1,183,0
2021-09-30T00:00:00,1,448169,8,1,46532,1,1,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-30T00:00:00,875,164253,1,2,21308,2,1,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-30T00:00:00,22441,219556,11,2,58934,2,2,JC4G2RREBL,Kyushu. Together Monument. The Port of Tampa has a population of 36,3108191,2021-09-25,2021-10-16,2,316,0
2021-09-30T00:00:00,1,289569,12,1,41740,1,1,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-30T00:00:00,875,183679,16,7,62035,8,2,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-30T00:00:00,22441,585988,3,4,50883,7,4,0XLAJALL38,"Interactions outside had collapsed after the Arab world, the",3421271,2021-09-24,2021-10-13,1,405,0
2021-09-30T00:00:00,1,282215,18,5,74182,6,5,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-30T00:00:00,875,309043,3,2,50738,2,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-09-30T00:00:00,22441,2952,12,2,26323,3,1,CQTRGBRBHT,Dated from formation. Meta-analysis is the,3558220,2021-09-24,2021-10-03,1,232,0
2021-10-01T00:00:00,1,477236,11,1,93941,3,1,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-01T00:00:00,875,113330,9,5,79969,6,5,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-01T00:00:00,22441,318167,18,4,52617,5,1,71X6FK7TMC,"Northeast, Germany I, it was the first line were omitted, the program in that order",65530,2021-09-25,2021-10-06,1,440,0
2021-10-01T00:00:00,1,467315,19,4,91468,5,3,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-01T00:00:00,875,100760,4,2,57848,3,2,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-01T00:00:00,22441,34596,12,4,70365,5,2,50U29RU3XB,"Are shells 36,3 hours on",451685,2021-09-23,2021-10-11,1,498,0
2021-10-01T00:00:00,1,419474,5,2,91753,5,2,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-01T00:00:00,875,190548,14,1,99613,8,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-01T00:00:00,22441,158409,5,1,20924,4,1,ZIHUGZ6AZK,"Nation, at buttercup, and alpine shooting star. Common plants that",577671,2021-09-20,2021-10-16,3,417,0
2021-10-01T00:00:00,1,56474,5,3,29051,4,1,UJKU19HBOD,Also undergone which rose,668011,2021-09-22,2021-10-08,1,447,0
